Data/Grupos/IPHONE6/IPhone6_min1_cont2,NBG,0.31954887218,0.736842105263,0.0377358490566,0.0717948717949
Data/Grupos/IPHONE6/IPhone6_min1_cont2,NBB,0.682330827068,0.698818897638,0.956873315364,0.807736063709
Data/Grupos/IPHONE6/IPhone6_min1_cont2,NBM,0.674812030075,0.691860465116,0.962264150943,0.80496054115
Data/Grupos/IPHONE6/IPhone6_min1_cont2,LinearSVM,0.687969924812,0.71948608137,0.905660377358,0.801909307876
Data/Grupos/IPHONE6/IPhone6_min1_cont2,SVM-L,0.701127819549,0.701520912548,0.99460916442,0.822742474916
Data/Grupos/IPHONE6/IPhone6_min1_cont2,SVM-P,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/IPhone6_min1_cont2,SVM-R,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/CellPhone_min40_cont10,NBG,0.464285714286,0.702830188679,0.401617250674,0.51114922813
Data/Grupos/IPHONE6/CellPhone_min40_cont10,NBB,0.712406015038,0.723360655738,0.951482479784,0.821885913853
Data/Grupos/IPHONE6/CellPhone_min40_cont10,NBM,0.729323308271,0.755056179775,0.905660377358,0.823529411765
Data/Grupos/IPHONE6/CellPhone_min40_cont10,LinearSVM,0.710526315789,0.776081424936,0.822102425876,0.798429319372
Data/Grupos/IPHONE6/CellPhone_min40_cont10,SVM-L,0.718045112782,0.775561097257,0.838274932615,0.805699481865
Data/Grupos/IPHONE6/CellPhone_min40_cont10,SVM-P,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/CellPhone_min40_cont10,SVM-R,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,NBG,0.464285714286,0.723958333333,0.374663072776,0.49378330373
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,NBB,0.706766917293,0.747126436782,0.876010781671,0.806451612903
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,NBM,0.699248120301,0.742528735632,0.870619946092,0.801488833747
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,LinearSVM,0.669172932331,0.748091603053,0.792452830189,0.769633507853
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,SVM-L,0.672932330827,0.736211031175,0.827493261456,0.779187817259
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,SVM-P,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/IPhone6_cbow_min1_cont2_cbow,SVM-R,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,NBG,0.483082706767,0.763736263736,0.374663072776,0.502712477396
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,NBB,0.71992481203,0.729338842975,0.951482479784,0.825730994152
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,NBM,0.759398496241,0.781902552204,0.908355795148,0.840399002494
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,LinearSVM,0.729323308271,0.78024691358,0.851752021563,0.814432989691
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,SVM-L,0.731203007519,0.779411764706,0.857142857143,0.816431322208
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,SVM-P,0.697368421053,0.697368421053,1.0,0.821705426357
Data/Grupos/IPHONE6/CellPhone_cbow_min40_cont10_cbow,SVM-R,0.697368421053,0.697368421053,1.0,0.821705426357
