Archeage-SG,NBB,0.61641443539,0.575057736721,0.343922651934,0.430423509075
Archeage-CBOW,NBB,0.575669383003,0.492307692308,0.220994475138,0.305052430887
Jogos-SG,NBB,0.683352735739,0.608173076923,0.698895027624,0.650385604113
Jogos-CBOW,NBB,0.703143189756,0.633084577114,0.703038674033,0.666230366492
Archeage-SG,SVML,0.596041909197,0.548076923077,0.236187845304,0.330115830116
Archeage-CBOW,SVML,0.578579743888,0.0,0.0,0.0
Jogos-SG,SVML,0.789871944121,0.748971193416,0.754143646409,0.751548520303
Jogos-CBOW,SVML,0.762514551804,0.701017811705,0.761049723757,0.729801324503
