iPhone6-SG,NBB,0.699248120301,0.69868173258,1.0,0.822616407982
iPhone6-CBOW,NBB,0.661654135338,0.727923627685,0.822102425876,0.772151898734
Celulares-SG,NBB,0.654135338346,0.804560260586,0.66576819407,0.728613569322
Celulares-CBOW,NBB,0.610902255639,0.812977099237,0.574123989218,0.672985781991
iPhone6-SG,SVML,0.697368421053,0.697368421053,1.0,0.821705426357
iPhone6-CBOW,SVML,0.697368421053,0.697368421053,1.0,0.821705426357
Celulages-SG,SVML,0.699248120301,0.7017208413,0.989218328841,0.821029082774
Celulares-CBOW,SVML,0.701127819549,0.704633204633,0.983827493261,0.82114735658
